ID,Title,Keywords,Director,Cast,Genres,Vote Average
609271,Under the Boardwalk,"'musical', 'hermit crab'",David Soren,"'Keke Palmer', 'Michael Cera', 'Bobby Cannavale', 'John Magaro', 'Jon Rudnitsky', 'Steven Van Zandt', 'Vanessa Bell Calloway', 'Shoshannah Stern', 'Ron Funches', 'Mario Cantone', 'Russell Brand', 'Gideon Adlon', 'Liza Tarbuck', 'Lesli Margherita', 'Cassandra Scerbo', 'Phil LaMarr', 'Steve Schirripa', 'Sharon Angela', 'Jimmy Donaldson', 'Joseph Balderrama', 'Sean Chiplock', 'David Soren', 'Valarie Rae Miller', 'Jim Cummings', 'Maureen Van Zandt', 'David Ian Salter'","'Animation', 'Comedy', 'Family', 'Romance'",5.5
13078,The Babysitters,"'adultery', 'babysitter', 'cabin', 'daughter', 'high school', 'business idea', 'statutory rape', 'train', 'prostitution', 'older man younger woman relationship', 'drugs', 'teenage sexuality', 'unhappy marriage'",David Ross,"'John Leguizamo', 'Katherine Waterston', 'Cynthia Nixon', 'Andy Comeau', 'Denis O'Hare', 'Lauren Birkell', 'Louisa Krause', 'Halley Wegryn Gross', 'Ann Dowd', 'Spencer Treat Clark', 'Jason Dubin', 'Ethan Phillips', 'Paul Borghese', 'Chira Cassel', 'Anthony Cirillo', 'Alexandra Daddario', 'Harold Fort', 'Alexie Gilmore', 'Michael Knowles', 'Adam LeFevre', 'Jake Melman', 'Sydney Melman', 'Sergio Mendoza Sr.', 'Jansen Panettiere', 'Jay Patterson', 'Ali Phillips', 'Andi Potamkin', 'Bridget Regan', 'Jessica Sandler', 'Kim Shaw', 'Nancy St. Alban', 'Paul Woodburn', 'Michael Yavnielli', 'Brigitte Hagerman', 'Lara Theodos'",'Drama',5.904
251783,Pleasure or Pain,"'designer', 'seduction', 'erotic movie'",Zalman King,"'Malena Morgan', 'Christos Vasilopoulos', 'Daniel Sobieray', 'Kayla Jane', 'Elle Alexandra', 'Hayden Hawkens', 'Aubrey Addams', 'Stephanie Danielson', 'Chris Hampton'","'Drama', 'Thriller'",4.762
20453,3 Idiots,"'suicide', 'suicide attempt', 'college', 'musical', 'slapstick comedy', 'friends', 'engineering', 'coming of age', 'subjective camera'",Rajkumar Hirani,"'Aamir Khan', 'R. Madhavan', 'Sharman Joshi', 'Kareena Kapoor Khan', 'Boman Irani', 'Omi Vaidya', 'Rahul Kumar', 'Mona Singh', 'Javed Jaffrey', 'Olivier Lafont', 'Parikshat Sahni', 'Farida Dadi', 'Amardeep Jha', 'Mukund Bhatt', 'Ali Fazal', 'Arun Bali', 'Supriya Shukla', 'Dushyant Wagh', 'Akhil Mishra', 'Atul Tiwari', 'Achyut Potdar', 'Chaitali Bose', 'Jayant Kripalani', 'Rajeev Ravindranathan', 'Shoaib Ahmed'","'Drama', 'Comedy'",7.991
674324,The Banshees of Inisherin,"'island', 'donkey', 'irish civil war (1922-23)', 'friendship', 'dark comedy', 'church', 'ireland', 'drinking', 'former best friend', 'self mutilation', 'fiddle', '1920s', 'brother sister relationship', 'pub'",Martin McDonagh,"'Colin Farrell', 'Brendan Gleeson', 'Kerry Condon', 'Barry Keoghan', 'Gary Lydon', 'Pat Shortt', 'Jon Kenny', 'Sheila Flitton', 'David Pearse', 'Bríd Ní Neachtain', 'Aaron Monaghan', 'Lasairfhíona Ní Chonaola', 'James Carty', 'Conor Connolly', 'Ryan Owens', 'John Carty', 'Oliver Farrelly'","'Drama', 'Comedy'",7.469
48624,超神伝説 うろつき童子,"'monster', 'gymnasium', 'paranormal', 'school', 'anal sex', 'torture', 'based on manga', 'tentacle', 'demon', 'hentai'",Hideki Takayama,"'Tomohiro Nishimura', 'Tsutomu Kashiwakura', 'Kenyu Horiuchi', 'Maya Okamoto', 'Hirotaka Suzuoki', 'Nobuo Tobita', 'Yoko Asagami', 'Koichi Yamadera', 'Kyounosuke Hiruma', 'Norio Wakamoto', 'Daisuke Gori', 'Hidetoshi Nakamura', 'Kenichi Ono', 'Koji Totani', 'Minako Arakawa', 'Miyuki Matsushita', 'Mizuka Arima', 'Narumi Tsunoda', 'Natsumi Sasaki', 'Nobuo Tobita', 'Satoko Kitô', 'Shigeru Nakahara', 'Shinji Ogawa', 'Yumi Takada'","'Animation', 'Action', 'Horror', 'Fantasy'",6.0
117251,White House Down,"'the white house', 'usa president', 'conspiracy', 'secret service'",Roland Emmerich,"'Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins', 'James Woods', 'Nicolas Wright', 'Jimmi Simpson', 'Michael Murphy', 'Rachelle Lefevre', 'Lance Reddick', 'Matt Craven', 'Jake Weber', 'Peter Jacobson', 'Jason Clarke', 'Kevin Rankin', 'Garcelle Beauvais', 'Falk Hentschel', 'Romano Orzari', 'Jackie Geary', 'Ben Mankiewicz', 'Neil Napier', 'Andrew Simms', 'Cat Lemieux', 'Alain Moussi', 'Brooke Anderson', 'Kyle Gatehouse', 'Anthony Lemke'","'Action', 'Drama', 'Thriller'",6.447
51828,One Day,"'based on novel or book', 'comedian', 'love', 'author', 'writer', 'divorce', 'friends in love', 'woman director', 'missed opportunity'",Lone Scherfig,"'Anne Hathaway', 'Jim Sturgess', 'Tom Mison', 'Jodie Whittaker', 'Rafe Spall', 'Patricia Clarkson', 'Ken Stott', 'Romola Garai', 'Matt Berry', 'Toby Regbo', 'Matthew Beard', 'Georgia King', 'Heida Reed', 'Joséphine de la Baume', 'Amanda Fairbank-Hynes', 'Tom Arnold', 'Diana Kent', 'James Laurenson', 'Sébastien Dupuis', 'Lorna Gayle', 'Emilia Jones', 'Eden Mengelgrein', 'Kayla Mengelgrein', 'Clara Paget', 'Tim Key', 'Gil Alma', 'David Ajala', 'Ukweli Roach', 'Phoebe Fox', 'Joanna Ampil'","'Drama', 'Romance'",7.42
540901,Hustlers,"'new york city', 'hustler', 'strip club', 'wall street', 'stripper', 'based on true story', 'exotic dancer', 'stock market crash', 'economic crisis', 'based on magazine, newspaper or article', '2000s', 'inspired by magazine, newspaper or article'",Lorene Scafaria,"'Constance Wu', 'Jennifer Lopez', 'Julia Stiles', 'Keke Palmer', 'Lili Reinhart', 'Mercedes Ruehl', 'Cardi B', 'Lizzo', 'Mette Towley', 'Madeline Brewer', 'Trace Lysette', 'Wai Ching Ho', 'Emma Batiz', 'Vanessa Aspillaga', 'Jay Oakerson', 'Marcy Richardson', 'G-Eazy', 'Konstantine Drakopoulos', 'Dov Davidoff', 'Brandon Keener', 'Devin Ratray', 'Usher', 'Cate Smit', 'Kristina Asriyan', 'Alisa Ermolaev', 'Frank Whaley', 'Jacqueline Frances', 'Alex Breaux', 'Pamela Stewart', 'Jon Glaser', 'Grant MacDermott', 'Rhys Coiro', 'Mike Keller', 'Gianmarco  Soresi', 'Zac Jaffee', 'Ed Herbstman', 'Ashley Neal', 'Georgia X. Lifsher', 'Hannah Weir', 'Stormi Maya', 'Scarlett Sher', 'Randi Kaplan', 'Kersti Bryan', 'Steven Boyer', 'Mario Polit', 'Paul Nielsen', 'Peter O'Connor', 'Agatha Christine Celleri', 'John Palladino', 'John Forte', 'Zachery Byrd', 'Momo Judy Ave', 'Tia Barr', 'Doris McCarthy', 'Ken Holmes', 'David Wenzel', 'Jack O'Connell', 'Leonys Delossantos'","'Drama', 'Comedy', 'Crime'",6.486
136400,2 Guns,"'undercover', 'undercover agent', 'based on comic', 'money', 'fugitive', 'bank robbery', 'dea agent'",Baltasar Kormákur,"'Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Edward James Olmos', 'Bill Paxton', 'James Marsden', 'Fred Ward', 'Robert John Burke', 'Greg Sproles', 'Patrick Fischler', 'Derek Solorsano', 'Edgar Arreola', 'Kyle Clements', 'Christopher Matthew Cook', 'Tim Bell', 'Tait Fletcher', 'Azure Parsons', 'John McConnell', 'Jack Landry', 'Ritchie Montgomery', 'Ambyr Childers', 'Robert Larriviere', 'Lucy Faust', 'George Wilson', 'Yohance Myles', 'Evie Thompson', 'Jesus Jr.', 'Doris Morgado', 'Samuel Baca-Garcia', 'Michael Beasley', 'Christopher Dempsey', 'Bill Stinchcomb', 'Mark Adam', 'David Kency', 'Gilbert Rosales', 'Peter Gabb', 'Jason Kirkpatrick', 'Tony Sanford', 'Lucky Johnson', 'Lindsey G. Smith', 'Lindsey Gort', 'Hillel M. Sharman', 'Aaron Zell', 'Henry Penzi', 'Bonnie Bentley', 'Edgar Leza', 'Ricardo Vargas'","'Action', 'Comedy', 'Crime'",6.537
10497,Bitter Moon,"'eroticism', 'wheelchair', 'married couple', 'cruise', 'longing', 'marriage crisis', 'paralysis', 'sadomasochism', 'voyeurism'",Roman Polanski,"'Peter Coyote', 'Emmanuelle Seigner', 'Hugh Grant', 'Kristin Scott Thomas', 'Victor Banerjee', 'Sophie Patel', 'Patrick Albenque', 'Smilja Mihailovitch', 'Leo Eckmann', 'Luca Vellani', 'Richard Dieux', 'Danny Wuyts', 'Daniel Dhubert', 'Nathalie Galán', 'Eric Gonzales', 'Jim Adhi Limas', 'Boris Bergman', 'Olivia Brunaux', 'Heavon Grant', 'Charlene', 'Geoffrey Carey', 'Robert Benmussa', 'Claire Lopez', 'Shannon Finnegan', 'Frédérique Lopez', 'Ysé Tran', 'Claude Bonnet', 'Stockard Channing', 'Jérôme Frazer'","'Thriller', 'Drama', 'Romance'",7.103
55341,Jeepers Creepers 3,"'monster', 'truck', 'sequel', 'revenge', 'vision', 'prehistoric creature', 'supernatural creature', 'hunt', 'military', 'booby trap', 'generational', 'farming community', 'deadly creature', 'disembodied hand'",Victor Salva,"'Stan Shaw', 'Gabrielle Haugh', 'Jonathan Breck', 'Brandon Smith', 'Meg Foster', 'Jordan Salloum', 'Joyce Giraud', 'Chester Rushing', 'Jason Bayle', 'Ryan Moore', 'Michael Sirow', 'Michael Papajohn', 'Cade Burk', 'Patrick Thomas Cragin', 'Justin Hall', 'Frankie Smith', 'Megan Elizabeth Wright', 'Carrie Lazar', 'Thomas Francis Murphy', 'Mark Chavarria', 'Don Yesso', 'Dave Davis', 'Casey Hendershot', 'Danny Epper', 'Darnell Shepherd', 'Gina Philips', 'William Schaff', 'Jon Arthur'","'Horror', 'Mystery', 'Thriller'",4.9
1030587,映画ドラえもん のび太と空の理想郷,'anime',Takumi Doyama,"'Wasabi Mizuta', 'Megumi Oohara', 'Yumi Kakazu', 'Subaru Kimura', 'Tomokazu Seki', 'Marina Inoue', 'Inori Minase', 'Ren Nagase'","'Animation', 'Adventure', 'Science Fiction'",6.94
1087040,Money Shot: The Pornhub Story,"'porn industry', 'porn actress', 'adult filmmaking', 'porn production'",Suzanne Hillinger,"'Noelle Perdue', 'Michael Stabile', 'Siri', 'Wolf Hudson', 'Martin Patriquin', 'Bree Mills', 'Cherie DeVille', 'Asa Akira', 'Natassia Dreams', 'Gwen Adora', 'Dani Pinter', 'Nicholas Kristof', 'Whitney Burgoyne', 'Feras Antoon', 'David Tassillo', 'Corey Urman', 'Yiota Souras', 'Serena Fleites', 'Michael Bowe', 'Allie Eve Knox', 'Francisco Liz', 'Fabian Thylmann', 'Laila Mickelwait', 'Trevor Noah', 'Kumail Nanjiani', 'Conan O'Brien', 'Jimmy Kimmel', 'Stephen Colbert', 'Serenity Cox'",'Documentary',5.712
9291,The Longest Yard,"'prison', 'american football', 'prisoner', 'blackmail', 'supervisor', 'sports', 'remake', 'quarterback'",Peter Segal,"'Adam Sandler', 'Chris Rock', 'James Cromwell', 'Burt Reynolds', 'Nelly', 'William Fichtner', 'David Patrick Kelly', 'Tracy Morgan', 'Cloris Leachman', 'Michael Irvin', 'Bill Romanowski', 'Brian Bosworth', 'Terry Crews', 'Nicholas Turturro', 'Bill Goldberg', 'Kevin Nash', 'Steve Austin', 'Bob Sapp', 'Steve Reevis', 'Lobo Sebastian', 'Dalip Singh', 'Joey Diaz', 'Edward Bunker', 'Michael Papajohn', 'Conrad Goode', 'Brandon Molale', 'Todd Holland', 'Walter Williamson', 'Allen Covert', 'Rob Schneider', 'Chris Berman', 'Jim Rome', 'Patrick Bristow', 'Lauren Sánchez', 'Dan Patrick', 'Christopher Neiman', 'Ed Lauter', 'Sean Salisbury', 'Rob ""Revolution"" Moore', 'Big Boy', 'Michael H. Goodwyn', 'Ray Stoney', 'Michael Silas', 'Andre Fuentes', 'Lonnie Henderson', 'Asiel Hardison', 'Colin Kim', 'Mark Robert Ellis', 'Timothy F. Crowley', 'Mr. Porter', 'Bizarre', 'Proof', 'Kuniva', 'Swift', 'Bryan Burwell', 'Sam Farmer', 'Jay Glazer', 'Peter King', 'John McClain', 'Adam Schefter', 'Larry Weisman', 'Marc S. Ganis', 'Shane Ralston', 'Jenae Altschwager', 'Candace Juleff', 'Bryan Ross', 'Ricardo J. King', 'Stink Fisher', 'Jasper Pendergrass', 'Sean McNamara', 'Robert Harvey', 'Eric Chmielecki', 'Denise Marie Jerome', 'Jaayda McClanahan', 'Tara Wilson', 'Rachel Saydak', 'Cara-Lee Knodel', 'Nora Hassan', 'John Hockridge', 'Courteney Cox', 'Jason Williams', 'Steven Alford', 'Kyle S. Brown'",'Comedy',6.6
993234,Hranice lásky,,Tomasz Wiński,"'Hana Vagnerová', 'Matyáš Řezníček', 'Eliška Křenková', 'Martin Hofmann', 'Antonie Formanová', 'Hynek Čermák'",'Drama',6.1
464889,Sniper: Ultimate Kill,"'sniper', 'agent'",Claudio Fäh,"'Chad Michael Collins', 'Danay García', 'Joe Lando', 'Billy Zane', 'Tom Berenger', 'Pedro José Pallares', 'Jaime Correa', 'Lucho Velasco', 'Andrés Felipe Calero', 'Juan Pablo Gamboa', 'Juan Sebastián Calero', 'Diana Hoyos', 'Fausto Garrido', 'Aldemar Correa', 'Conrado Osorio', 'Alvaro Sabogal', 'Ricardo Fonseca', 'Victor Garcia', 'Hedras Urrego', 'Juan Manuel Orostegui', 'Paula Castaño', 'Andrés Rojas', 'Quique Mendoza', 'Julio Nava', 'Janeth Barreto'",'Action',6.498
1538,Collateral,"'taxi', 'self-fulfilling prophecy', 'hostage', 'taxi driver', 'fbi', 'nightclub', 'hitman', 'police', 'sociopath', 'briefcase', 'professional hit', 'one night', 'gun violence', 'lapd', 'contract killer', 'neo-noir', 'cabbie', 'federal prosecutor', 'taxi ride', 'suspense thriller', 'los angeles airport (lax)'",Michael Mann,"'Tom Cruise', 'Jamie Foxx', 'Jada Pinkett Smith', 'Mark Ruffalo', 'Peter Berg', 'Javier Bardem', 'Bruce McGill', 'Klea Scott', 'Barry Shabaka Henley', 'Irma P. Hall', 'Richard T. Jones', 'Jamie McBride', 'Troy Blendell', 'Emilio Rivera', 'Bodhi Elfman', 'Debi Mazar', 'Ken Waters', 'Charlie E. Schmidt', 'Michael Bentt', 'Ian Hannin', 'Robert Deamer', 'David Mersault', 'Anthony Ochoa', 'Omar Orozco', 'Cosme Urquiola', 'Edgar Sánchez', 'Angelo Tiffe', 'Thomas Rosales Jr.', 'Inmo Yuon', 'Wade Williams', 'Paul Adelstein', 'Jessica Ferrarone', 'Howard Bachrach', 'Chic Daniel', 'Corinne Chooey', 'JoNell Kennedy', 'Steven Kozlowski', 'Roger Stoneburner', 'Rodney Sandberg', 'George Petrina', 'Donald Dean', 'Elliott Newman', 'Trevor Ware', 'Bobby English', 'Auggie Cavanagh', 'Ronald Muldrow', 'Peter McKernan', 'Ivor Shier', 'Daniel Luján', 'Eddie Diaz', 'Joey Burns', 'John Convertino', 'Josh Cruze', 'Martin Flores', 'Rick Garcia', 'Larry G. Goldman', 'Maurilio Pineda', 'Dan Sistos', 'Jacob Valenzuela', 'Luis Villegas', 'Yussi Wenger', 'Jason Statham', 'Ismeal Vidrio', 'Ron Eckert', 'Manuel Urrego', 'Jessie Bernard', 'Luis Moncada', 'Dyna Teal', 'Sandi Schroeder', 'Michael-John Wolfe', 'Addie Yungmee', 'J.D. McElroy', 'Megan Hiratzka', 'Kate Gopacco', 'Christy Yi', 'Lisa Marie Basada', 'Wilson Wong', 'Mark Stainbrook', 'Brandon Molale', 'Marianne M. Arreaga', 'Spike Silver', 'Ben Mihm', 'Niles Roth', 'Michael Waxman', 'Linda Asuma', 'Conor Dean Smith', 'Gino Montesinos', 'Paul Aulicino', 'Andy Cheng', 'D-Teflon', 'Danny Del Toro', 'Michael Dotson', 'Melissa Gomez', 'Jerald Garner', 'Cameron Lee', 'Annabella Gutman', 'Masami Okada', 'Tony Sagastizado I', 'Mark Kubr', 'Gary Rodriguez', 'Henry T. Yamada', 'Tara Erickson'","'Drama', 'Crime', 'Thriller'",7.218
11253,Hellboy II: The Golden Army,"'auction', 'northern ireland', 'resignation', 'superhero', 'based on comic', 'rebellion', 'spear', 'superhero team', 'super villain', 'remorse', 'self exile', 'citizen action', 'war zone', 'robot fighting', 'father son conflict'",Guillermo del Toro,"'Ron Perlman', 'Selma Blair', 'Doug Jones', 'John Alexander', 'Seth MacFarlane', 'Luke Goss', 'Anna Walton', 'Jeffrey Tambor', 'John Hurt', 'James Dodd', 'Brian Steele', 'Andrew Hefler', 'Kamarás Iván', 'Mike Kelly', 'Jeremy Zimmermann', 'Santiago Segura', 'Roy Dotrice', 'Aidan Cook', 'Jeanne Mockford', 'Montse Ribé', 'Elek Ferenc', 'Alex McSweeney', 'Justin Pierre', 'Matthew O'Toole', 'Jamie Wilson', 'Clive Llewellyn', 'Sándor Svigelj', 'Brian Herring', 'Pálma Pásztor', 'Jimmy Kimmel', 'Tim Flavin', 'Belinda Henley', 'Blake Perlman', 'Matt Rippy', 'Judit Viktor', 'Szonja Oroszlán', 'Michael Mehlmann', 'Todd Williams', 'Beatrice Zentai', 'Peter Horkay', 'Richard Rifkin', 'Guillermo del Toro', 'Tim Larsen', 'Gavin McKenzie', 'Julia Papp'","'Fantasy', 'Adventure', 'Action'",6.755
416494,Status Update,"'high school', 'social media', 'divorced parents'",Scott Speer,"'Ross Lynch', 'Olivia Holt', 'Harvey Guillén', 'Gregg Sulkin', 'Courtney Eaton', 'Rob Riggle', 'John Michael Higgins', 'Wendi McLendon-Covey', 'Brec Bassinger', 'Osric Chau', 'Maude Green', 'Markian Tarasiuk', 'Andrew Herr', 'Austin Anozie', 'Vivian Full', 'Tyronne L'Hirondelle', 'Alexandra Siegel', 'Nicholas Lea', 'Max Chadburn', 'Maria J. Cruz', 'Josh Ostrovsky', 'April Cameron', 'Lyova Beckwitt', 'Famke Janssen', 'Martin Donovan'","'Comedy', 'Fantasy', 'Science Fiction'",7.378
619778,Malignant,"'detective', 'brain tumor', 'monster', 'dream', 'seattle, washington', 'murder', 'gore', 'vision', 'serial killer', 'hospital', 'miscarriage', 'videotape', 'murder mystery', 'sister sister relationship', 'psychic connection', 'american giallo'",James Wan,"'Annabelle Wallis', 'Maddie Hasson', 'George Young', 'Michole Briana White', 'Susanna Thompson', 'Ingrid Bisu', 'Jean Louisa Kelly', 'Jake Abel', 'Jacqueline McKenzie', 'Christian Clemenson', 'Amir Aboulela', 'Mercedes Colon', 'Ruben Pla', 'Jon Lee Brody', 'Paula Marshall', 'Zoë Bell', 'Shaunte Lynette Johnson', 'Natalia Safran', 'Mike Mendez', 'Randy Haynie', 'Cord Walker', 'Jesus Trujillo', 'Lisa Catara', 'Danielle Nottingham', 'Ray Chase', 'Marina Mazepa', 'Mckenna Grace', 'Madison Wolfe', 'Andy Bean', 'Patricia Velásquez', 'Patrick Cox', 'Gregory Garcia', 'Emir García', 'Renee Harbek', 'Janet Hsieh', 'Paul Mabon', 'Gino Montesinos', 'Josh Rutgers', 'Halston Van Atta', 'Louise Van Veenendaal', 'Kalina Vanska', 'Christina Veronica', 'Rachel Winfree'","'Mystery', 'Horror', 'Thriller'",6.821
7446,Tropic Thunder,"'movie business', 'vietnam', 'satire', 'parody', 'jungle', 'movie star', 'southeast asia', 'land mine', 'shackles', 'duringcreditsstinger', 'blackface', 'method acting'",Ben Stiller,"'Ben Stiller', 'Jack Black', 'Robert Downey Jr.', 'Tom Cruise', 'Nick Nolte', 'Jay Baruchel', 'Brandon T. Jackson', 'Steve Coogan', 'Matthew McConaughey', 'Danny McBride', 'Bill Hader', 'Brandon Soo Hoo', 'Reggie Lee', 'Trieu Tran', 'Tobey Maguire', 'Tyra Banks', 'Jon Voight', 'Jennifer Love Hewitt', 'Alicia Silverstone', 'Jason Bateman', 'Christine Taylor', 'Jeff Kahn', 'Anthony Ruivivar', 'Eric Winzenried', 'Valerie Azlynn', 'Matt Levin', 'David Pressman', 'Amy Stiller', 'Dempsey Silva', 'Jeff Weidemann', 'Nadine Ellis', 'Rachel Avery', 'Darryl Farmer', 'Rod Tate', 'Maria Menounos', 'Jel Galiza', 'Andrea De Oliveira', 'Yvette Nicole Brown', 'J. Thomas Chon', 'Jacob Chon', 'Mini Anden', 'Mike Hoagland', 'Lance Bass', 'Linda Bella', 'Denise Bradley', 'Ella Christopher', 'Natalie Cohen', 'Larry Cruz', 'Angela Daun', 'Clark DeVol', 'Kaylee Dodson', 'Jasmine Dustin', 'David D. Espinoza', 'Eric Feliciano', 'Miko Hughes', 'Dave Johnson', 'Jillian Johnston', 'James Lew', 'Lesley Nicole Lewis', 'Fadhia Carmelle Marcelin', 'Anya Monzikova', 'Chad Mountain', 'Brittany Perry-Russell', 'Simon Rhee', 'Samantha Sadoff', 'Gaku Space', 'Becca Sweitzer', 'Kaye Marie Talise', 'Sandra Valladares', 'Julie Van', 'Jobeth Wagner', 'John Garry', 'Justin Theroux'","'Action', 'Comedy', 'Adventure', 'War'",6.644
84308,"Madrid, 1987","'journalist', 'madrid, spain', 'older man younger woman relationship', '1980s', 'age-gap relationship'",David Trueba,"'María Valverde', 'Ramon Fontserè', 'José Sacristán', 'Alberto Ferreiro', 'Bárbara de Lemus'",'Drama',6.454
710,GoldenEye,"'cuba', 'falsely accused', 'secret identity', 'computer virus', 'secret base', 'secret intelligence service', 'kgb', 'satellite', 'special car', 'cossack', 'electromagnetic pulse', 'time bomb', 'st. petersburg, russia', 'red army'",Martin Campbell,"'Pierce Brosnan', 'Sean Bean', 'Izabella Scorupco', 'Famke Janssen', 'Joe Don Baker', 'Judi Dench', 'Robbie Coltrane', 'Tchéky Karyo', 'Gottfried John', 'Alan Cumming', 'Desmond Llewelyn', 'Samantha Bond', 'Michael Kitchen', 'Serena Gordon', 'Simon Kunz', 'Pavel Douglas', 'Olivier Lajous', 'Billy J. Mitchell', 'Constantine Gregory', 'Minnie Driver', 'Michelle Arthur', 'Ravil Isyanov', 'Vladimir Milanovich', 'Trevor Byfield', 'Peter Majer', 'Kate Gayson', 'Simone Bechtel'","'Adventure', 'Action', 'Thriller'",6.881
300665,Leatherface,"'sheriff', 'texas', 'escape', 'diner', 'chainsaw', 'trailer', 'young abducted girl', 'killer daughter', 'sheriff's daughter'",Alexandre Bustillo,"'Stephen Dorff', 'Vanessa Grasse', 'Sam Strike', 'Lili Taylor', 'James Bloor', 'Jessica Madsen', 'Sam Coleman', 'Lorina Kamburova', 'Christopher Adamson', 'Finn Jones', 'Borisa Tyutyundzhieva', 'Velizar Binev', 'Vladimir Mihaylov', 'Simona Williams', 'Dimo Alexiev', 'Nathan Cooper', 'Dejan Angelov', 'Julian Kostov', 'Venelina Ghiaourov', 'Velizar Peev', 'Nicole Andrews', 'Ian Fisher', 'Hristo Milev', 'Boris Kabakchiev', 'Eduard Parsehyan', 'Todor Berov', 'Brian Terrance', 'Elena Zamyarkova'","'Horror', 'Thriller'",5.576
579047,Reminiscence,"'miami, florida', 'drug addiction', 'new orleans, louisiana', 'murder', 'flashback', 'memory', 'woman director', 'neo-noir'",Lisa Joy,"'Hugh Jackman', 'Rebecca Ferguson', 'Thandiwe Newton', 'Cliff Curtis', 'Marina de Tavira', 'Daniel Wu', 'Mojean Aria', 'Brett Cullen', 'Natalie Martinez', 'Angela Sarafyan', 'Javier Molina', 'Sam Medina', 'Norio Nishimura', 'Roxton Garcia', 'Giovannie Cruz', 'Woon Young Park', 'Han Soto', 'Rey Hernandez', 'Gabrielle Echols', 'Andrew Masset', 'Nico Parker', 'Barbara Bonilla', 'Jules Hartley', 'Jorge Longoria', 'Ivan Mbakop', 'Jeff Brockton', 'Michael Papajohn', 'Claire Lanay', 'Aria Castillo', 'Roger Magee', 'René Mena', 'Enrique Abada', 'Laci Broussard', 'Shawn Carter Peterson', 'Thomas Francis Murphy', 'Jean Claude Leuyer', 'Teri Wyble', 'Autumn Dial', 'Renes Rivera', 'Myles Humphus'","'Mystery', 'Science Fiction'",6.656
397243,The Autopsy of Jane Doe,"'parent child relationship', 'crematorium', 'autopsy', 'supernatural', 'murder', 'bell', 'morgue', 'corpse', 'thunderstorm', 'coroner', 'autopsy room', 'elevator', 'cause of death', 'ax'",André Øvredal,"'Emile Hirsch', 'Brian Cox', 'Ophelia Lovibond', 'Olwen Catherine Kelly', 'Michael McElhatton', 'Parker Sawyers', 'Jane Perry', 'Mark Phoenix', 'Mary Duddy'","'Horror', 'Mystery'",6.756
1142615,Gabriel's Redemption: Part 1,,Tosca Musk,"'Giulio Berruti', 'Melanie Zanetti', 'Julia Barrett-Mitchell', 'Margaux Brooke', 'Malachy Cleary', 'Kurt McKinney', 'Greyson Chadwick', 'Denise Gossett'","'Drama', 'Romance'",6.888
646749,玉蒲團,,Ho Fan,"'Paul Che Biu-law', 'Cheung Wing-Yee', 'Kwan Hoi-San', 'Yumi Mizushima', 'Mizue Morita'",,5.167
10285,Jason Goes to Hell: The Final Friday,"'new jersey', 'waitress', 'camping', 'sadism', 'psychopath', 'woods', 'murder', 'slaughter', 'serial killer', 'diner', 'slasher', 'series of murders', 'hockey mask', 'madman', 'supernatural horror'",Adam Marcus,"'Kane Hodder', 'John D. LeMay', 'Kari Keegan', 'Steven Williams', 'Steven Culp', 'Erin Gray', 'Rusty Schwimmer', 'Richard Gant', 'Leslie Jordan', 'Billy Green Bush', 'Julie Michaels', 'James Gleason', 'Dean Lorey', 'Tony Ervolina', 'Diana Georger', 'Adam Marcus', 'Mark Thompson', 'Brian Phelps', 'Blake Conway', 'Madelon Curtis', 'Michelle Clunie', 'Michael B. Silver', 'Kathryn Atwood', 'Andrew Bloch'",'Horror',4.546
9360,Anaconda,"'movie business', 'predator', 'snake', 'expedition', 'human vs nature', 'amazon rainforest', 'jungle', 'creature', 'hunting', 'anaconda', 'killer snake', 'riverboat', 'amazon river', 'animal horror', 'killer expedition', 'rainforest river', 'river ravine'",Luis Llosa,"'Jennifer Lopez', 'Jon Voight', 'Kari Wuhrer', 'Ice Cube', 'Eric Stoltz', 'Jonathan Hyde', 'Danny Trejo', 'Vincent Castellanos', 'Owen Wilson', 'Frank Welker'","'Adventure', 'Horror', 'Thriller'",5.172
26338,Romance,"'bondage', 'sexual frustration', 'pregnancy', 'sadism', 'unfaithfulness', 'boyfriend girlfriend relationship', 'woman director', 'female sexuality', 'erotic fantasy', 'intimacy', 'sexual encounter', 'dysfunctional relationship', 'sexual perversion'",Catherine Breillat,"'Caroline Ducey', 'Sagamore Stévenin', 'François Berléand', 'Rocco Siffredi', 'Reza Habouhossein', 'Ashley Wanninger', 'Emma Colberti', 'Fabien de Jomaron', 'Carla', 'Pierre Maufront', 'Antoine Amador', 'Roman Rouzier', 'Olivier Buchette', 'Emmanuelle N'Guyen', 'Nadia Latoui', 'Sylvie Drieu', 'Samuel Chartier', 'Alexis Gignoux', 'Muriel Grégoire', 'Sébastien Jochmans', 'Emmanuel Salengro', 'Christian Poitrasson', 'Roberto Malone', 'Alain L'Yle'","'Drama', 'Romance'",5.46
